sep=	
Time	Channel1	Channel2
0,0025800000000000003	0	0
0,0026000000000000003	-0,170961	-0,171955
0,0026200000000000004	0	0
0,0026400000000000004	0	-0,171955
0,00266	-0,170961	0
0,00268	0,170961	0
0,0027	-0,170961	-0,171955
0,00272	-0,170961	-0,171955
0,0027400000000000002	0	-0,171955
0,0027600000000000003	0	-0,171955
0,0027800000000000004	-0,170961	-0,171955
0,0028000000000000004	0	-0,171955
0,00282	0	-0,171955
0,00284	0	-0,171955
0,00286	0	0
0,00288	-0,170961	0
0,0029000000000000002	0	0
0,0029200000000000003	0	-0,171955
0,0029400000000000003	-0,170961	0
0,0029600000000000004	0	0
0,0029800000000000004	0	-0,171955
0,003	-0,170961	-0,171955
0,00302	0	0
0,00304	0	0
0,0030600000000000002	0,170961	-0,171955
0,0030800000000000003	0	0
0,0031000000000000003	-0,170961	0
0,0031200000000000004	0	0
0,0031400000000000004	-0,170961	-0,171955
0,00316	0,170961	-0,171955
0,00318	-0,170961	-0,171955
0,0032	0	-0,171955
0,00322	0	-0,171955
0,0032400000000000003	0	0
0,0032600000000000003	-0,170961	-0,171955
0,0032800000000000004	-0,170961	0
0,0033000000000000004	0	0
0,0033200000000000005	0	0
0,00334	-0,170961	-0,171955
0,00336	0	0
0,00338	0	-0,171955
0,0034000000000000002	-0,170961	-0,171955
0,0034200000000000003	-0,341922	-0,171955
0,0034400000000000003	0	0
0,0034600000000000004	-0,170961	0
0,0034800000000000005	-0,170961	0
0,0035	-0,170961	-0,171955
0,00352	0	0
0,00354	-0,170961	0
0,0035600000000000002	-0,170961	-0,171955
0,0035800000000000003	0	0
0,0036000000000000003	0	0
0,0036200000000000004	-0,170961	-0,171955
0,0036400000000000004	-0,341922	-0,171955
0,0036600000000000005	-0,170961	-0,171955
0,00368	0	-0,171955
0,0037	0	0
0,00372	-0,170961	0
0,0037400000000000003	0	-0,171955
0,0037600000000000003	0	0
0,0037800000000000004	0	0
0,0038000000000000004	0	-0,171955
0,0038200000000000005	0	0
0,0038400000000000005	0	-0,171955
0,00386	0	-0,171955
0,00388	0	0
0,0039000000000000003	0,170961	-0,171955
0,003920000000000001	-0,170961	0
0,00394	0	0
0,00396	-0,170961	-0,171955
0,00398	-0,170961	-0,171955
0,004	0	0
0,00402	0	-0,171955
0,00404	0	0
0,00406	-0,341922	-0,171955
0,00408	-0,170961	-0,171955
0,0041	-0,170961	-0,171955
0,00412	-0,170961	0
0,0041400000000000005	-0,170961	0
0,0041600000000000005	0	-0,171955
0,0041800000000000006	-0,170961	0
0,004200000000000001	0	0
0,004220000000000001	0	0
0,004240000000000001	-0,170961	-0,171955
0,004260000000000001	-0,170961	-0,171955
0,00428	-0,170961	0
0,0043	0	0
0,00432	-0,170961	0
0,00434	0	0
0,00436	-0,170961	0
0,00438	0	-0,171955
0,0044	-0,170961	0
0,00442	0	0
0,00444	-0,170961	-0,171955
0,00446	-0,170961	0
0,0044800000000000005	-0,170961	-0,171955
0,0045000000000000005	0	-0,171955
0,004520000000000001	0	0
0,004540000000000001	-0,170961	-0,171955
0,004560000000000001	0	0
0,004580000000000001	-0,170961	-0,171955
0,004600000000000001	0,170961	0
0,00462	-0,170961	0
0,00464	-0,170961	-0,171955
0,00466	-0,170961	-0,171955
0,00468	-0,170961	-0,171955
0,0047	-0,170961	0
0,00472	0	-0,171955
0,00474	0	-0,171955
0,00476	-0,170961	0
0,00478	-0,170961	0
0,0048000000000000004	-0,170961	-0,171955
0,0048200000000000005	-0,170961	0
0,0048400000000000006	-0,170961	0
0,004860000000000001	-0,170961	0
0,004880000000000001	0	0
0,004900000000000001	0,170961	0
0,004920000000000001	0	0
0,004940000000000001	0	0
0,00496	-0,170961	0
0,00498	-0,170961	0
